flowid,sport,dsport,timestamp,totalHeaderSize,max_pkt_size,mean_pkt_size,attack_cat,Label
119143,20655,80,2015-02-18 00:40:42.228840,280,72,70.0,BENIGN,0
166547,20688,53,2015-02-18 00:40:42.327591,88,89,89.0,BENIGN,0
175797,58369,80,2015-02-18 00:40:42.328817,280,72,70.0,BENIGN,0
69918,22698,36102,2015-02-18 00:40:42.427616,280,72,70.0,BENIGN,0
30137,62214,5190,2015-02-18 00:40:42.527634,280,72,70.0,BENIGN,0
61276,54118,54728,2015-02-18 00:40:43.027614,280,72,70.0,BENIGN,0
47706,1503,53710,2015-02-18 00:40:43.088912,280,72,70.0,BENIGN,0
26423,47641,53,2015-02-18 00:40:43.127637,88,89,89.0,BENIGN,0
81723,3807,53,2015-02-18 00:40:43.227636,88,89,89.0,BENIGN,0
91757,43537,80,2015-02-18 00:40:43.228904,280,72,70.0,BENIGN,0
163136,6708,25,2015-02-18 00:40:43.329026,280,72,70.0,BENIGN,0
74428,40569,53,2015-02-18 00:40:43.727612,88,81,81.0,BENIGN,0
73522,36917,25740,2015-02-18 00:40:43.733430,280,72,70.0,BENIGN,0
69479,20764,80,2015-02-18 00:40:43.829952,280,72,70.0,BENIGN,0
81000,1486,8825,2015-02-18 00:40:43.929435,176,164,148.0,BENIGN,0
79010,58754,64937,2015-02-18 00:40:44.227652,280,72,70.0,BENIGN,0
120742,27625,53,2015-02-18 00:40:44.527625,88,89,89.0,BENIGN,0
157772,50720,5190,2015-02-18 00:40:44.727641,280,72,70.0,BENIGN,0
162813,5433,5190,2015-02-18 00:40:45.127608,280,72,70.0,BENIGN,0
17809,12769,7944,2015-02-18 00:40:45.527652,280,72,70.0,BENIGN,0
100405,12213,25,2015-02-18 00:40:45.623965,280,72,70.0,BENIGN,0
84642,14926,143,2015-02-18 00:40:45.628764,280,72,70.0,BENIGN,0
149299,15475,53,2015-02-18 00:40:45.727669,88,89,89.0,BENIGN,0
149793,17352,80,2015-02-18 00:40:45.728937,280,72,70.0,BENIGN,0
103235,23005,22,2015-02-18 00:40:45.827661,280,72,70.0,BENIGN,0
61,57063,53,2015-02-18 00:40:45.922803,176,96,96.0,BENIGN,0
145443,64865,18767,2015-02-18 00:40:45.970104,280,72,70.0,BENIGN,0
112821,60325,20366,2015-02-18 00:40:46.076705,280,72,70.0,BENIGN,0
38009,28676,53,2015-02-18 00:40:46.427684,88,81,81.0,BENIGN,0
38454,30418,143,2015-02-18 00:40:46.428967,280,72,70.0,BENIGN,0
27330,51120,5190,2015-02-18 00:40:46.627671,280,72,70.0,BENIGN,0
57191,38438,39206,2015-02-18 00:40:47.132594,280,72,70.0,BENIGN,0
122223,34052,40347,2015-02-18 00:40:47.372070,280,72,70.0,BENIGN,0
84217,13181,53,2015-02-18 00:40:47.427710,88,89,89.0,BENIGN,0
96012,60592,58375,2015-02-18 00:40:47.953756,280,72,70.0,BENIGN,0
28435,55229,56142,2015-02-18 00:40:48.127660,280,72,70.0,BENIGN,0
21847,29371,27151,2015-02-18 00:40:48.185700,280,72,70.0,BENIGN,0
21590,28415,5190,2015-02-18 00:40:48.227697,280,72,70.0,BENIGN,0
174511,52758,31964,2015-02-18 00:40:48.527693,280,72,70.0,BENIGN,0
172850,46103,32891,2015-02-18 00:40:48.563757,280,72,70.0,BENIGN,0
146363,3237,53,2015-02-18 00:40:48.727673,88,89,89.0,BENIGN,0
90400,38068,53,2015-02-18 00:40:48.827749,88,89,89.0,BENIGN,0
91064,40830,80,2015-02-18 00:40:48.828990,280,72,70.0,BENIGN,0
156675,45948,111,2015-02-18 00:40:48.927713,176,158,158.0,BENIGN,0
99791,9907,53,2015-02-18 00:40:49.027716,88,89,89.0,BENIGN,0
107977,41277,80,2015-02-18 00:40:49.029081,280,72,70.0,BENIGN,0
68289,16061,5190,2015-02-18 00:40:49.327720,280,72,70.0,BENIGN,0
14649,1032,143,2015-02-18 00:40:49.429029,280,72,70.0,BENIGN,0
127357,55334,22,2015-02-18 00:40:49.927715,280,72,70.0,BENIGN,0
112287,58275,26615,2015-02-18 00:40:50.057696,280,72,70.0,BENIGN,0
94053,52637,80,2015-02-18 00:40:50.228952,280,72,70.0,BENIGN,0
89018,32520,58060,2015-02-18 00:40:50.327716,280,72,70.0,BENIGN,0
93283,49494,46312,2015-02-18 00:40:50.432282,280,72,70.0,BENIGN,0
150095,18597,143,2015-02-18 00:40:51.239935,280,72,70.0,BENIGN,0
19213,18517,111,2015-02-18 00:40:51.469744,176,158,158.0,BENIGN,0
126506,51815,54560,2015-02-18 00:40:51.827735,280,72,70.0,BENIGN,0
104307,27088,55382,2015-02-18 00:40:52.017007,280,72,70.0,BENIGN,0
153348,32373,51824,2015-02-18 00:40:52.053767,280,72,70.0,BENIGN,0
143121,55390,62361,2015-02-18 00:40:52.169080,280,72,70.0,BENIGN,0
17028,9739,25,2015-02-18 00:40:52.629072,280,72,70.0,BENIGN,0
18990,17634,12360,2015-02-18 00:40:52.827775,280,72,70.0,BENIGN,0
15133,1947,36051,2015-02-18 00:40:52.853792,280,72,70.0,BENIGN,0
68349,16234,5190,2015-02-18 00:40:53.028739,280,72,70.0,BENIGN,0
112740,60093,80,2015-02-18 00:40:53.329016,280,72,70.0,BENIGN,0
120966,28640,5190,2015-02-18 00:40:53.727768,280,72,70.0,BENIGN,0
131021,4956,22,2015-02-18 00:40:54.227782,280,72,70.0,BENIGN,0
148495,12080,80,2015-02-18 00:40:54.628923,280,72,70.0,BENIGN,0
107741,40376,10753,2015-02-18 00:40:54.727794,280,72,70.0,BENIGN,0
105998,33831,12294,2015-02-18 00:40:54.753773,280,72,70.0,BENIGN,0
51863,17531,53,2015-02-18 00:40:54.927764,88,89,89.0,BENIGN,0
63657,63386,25,2015-02-18 00:40:54.929013,280,72,70.0,BENIGN,0
19237,18609,14194,2015-02-18 00:40:55.027816,280,72,70.0,BENIGN,0
19638,20293,18215,2015-02-18 00:40:55.053873,280,72,70.0,BENIGN,0
104183,26628,24652,2015-02-18 00:40:55.452921,280,72,70.0,BENIGN,0
127582,56360,23183,2015-02-18 00:40:55.833279,280,72,70.0,BENIGN,0
174682,53501,30019,2015-02-18 00:40:55.835429,280,72,70.0,BENIGN,0
75244,43780,21,2015-02-18 00:40:56.195166,280,72,70.0,BENIGN,0
147235,6852,31760,2015-02-18 00:40:56.227819,280,72,70.0,BENIGN,0
74936,42603,56538,2015-02-18 00:40:56.282512,280,72,70.0,BENIGN,0
39418,34248,21,2015-02-18 00:40:56.664087,280,72,70.0,BENIGN,0
29156,58170,53,2015-02-18 00:40:57.427852,88,89,89.0,BENIGN,0
27460,51597,53,2015-02-18 00:40:57.527850,88,89,89.0,BENIGN,0
16747,8597,7110,2015-02-18 00:40:57.932856,280,72,70.0,BENIGN,0
33825,11638,80,2015-02-18 00:40:58.129291,280,72,70.0,BENIGN,0
49246,7062,54547,2015-02-18 00:40:58.141535,280,72,70.0,BENIGN,0
117127,12163,25,2015-02-18 00:40:58.229287,280,72,70.0,BENIGN,0
51325,15429,53,2015-02-18 00:40:58.527869,88,89,89.0,BENIGN,0
123132,37769,22,2015-02-18 00:40:58.627847,280,72,70.0,BENIGN,0
166279,19561,44255,2015-02-18 00:40:58.727801,280,72,70.0,BENIGN,0
128062,58303,24758,2015-02-18 00:40:58.852821,280,72,70.0,BENIGN,0
176348,60527,22637,2015-02-18 00:40:58.952838,280,72,70.0,BENIGN,0
127211,54733,22,2015-02-18 00:40:59.127803,280,72,70.0,BENIGN,0
111207,54207,30897,2015-02-18 00:40:59.453910,280,72,70.0,BENIGN,0
32545,6624,143,2015-02-18 00:40:59.754070,280,72,70.0,BENIGN,0
40425,38270,32492,2015-02-18 00:40:59.827879,280,72,70.0,BENIGN,0
140676,45659,40539,2015-02-18 00:40:59.927870,280,72,70.0,BENIGN,0
132060,9344,45084,2015-02-18 00:40:59.953985,280,72,70.0,BENIGN,0
122454,35023,5190,2015-02-18 00:41:00.127877,280,72,70.0,BENIGN,0
73364,36339,34438,2015-02-18 00:41:00.363128,280,72,70.0,BENIGN,0
134735,20604,53,2015-02-18 00:41:00.627901,88,89,89.0,BENIGN,0
38025,28744,111,2015-02-18 00:41:01.127895,176,158,158.0,BENIGN,0
43734,50838,30001,2015-02-18 00:41:01.132235,280,72,70.0,BENIGN,0
22289,31134,5190,2015-02-18 00:41:01.227832,280,72,70.0,BENIGN,0
109853,48685,3457,2015-02-18 00:41:01.587275,280,72,70.0,BENIGN,0
19470,19559,11922,2015-02-18 00:41:01.839031,280,72,70.0,BENIGN,0
17929,13263,80,2015-02-18 00:41:01.929159,280,72,70.0,BENIGN,0
137968,33925,12330,2015-02-18 00:41:02.056669,280,72,70.0,BENIGN,0
46785,62921,37870,2015-02-18 00:41:02.327864,280,72,70.0,BENIGN,0
47262,64775,62504,2015-02-18 00:41:02.361903,280,72,70.0,BENIGN,0
19338,19061,5190,2015-02-18 00:41:02.427905,280,72,70.0,BENIGN,0
145575,65468,5190,2015-02-18 00:41:02.527907,280,72,70.0,BENIGN,0
135524,23857,5190,2015-02-18 00:41:02.627912,280,72,70.0,BENIGN,0
45075,56196,53,2015-02-18 00:41:02.727947,88,89,89.0,BENIGN,0
72335,32251,53,2015-02-18 00:41:03.127937,88,89,89.0,BENIGN,0
173392,48270,53,2015-02-18 00:41:03.327940,88,81,81.0,BENIGN,0
171850,42010,21,2015-02-18 00:41:03.329206,280,72,70.0,BENIGN,0
172208,43374,53,2015-02-18 00:41:03.427941,88,89,89.0,BENIGN,0
58889,44677,5051,2015-02-18 00:41:03.627919,280,72,70.0,BENIGN,0
83663,10976,111,2015-02-18 00:41:03.727933,176,158,158.0,BENIGN,0
177400,64668,34859,2015-02-18 00:41:03.829734,176,164,148.0,BENIGN,0
73393,36458,80,2015-02-18 00:41:03.929214,280,72,70.0,BENIGN,0
145831,1513,21861,2015-02-18 00:41:04.227918,280,72,70.0,BENIGN,0
134690,20399,21605,2015-02-18 00:41:04.327933,280,72,70.0,BENIGN,0
37857,28056,25,2015-02-18 00:41:04.629253,280,72,70.0,BENIGN,0
146123,2158,111,2015-02-18 00:41:04.827969,176,158,158.0,BENIGN,0
155688,42002,4694,2015-02-18 00:41:04.832668,280,72,70.0,BENIGN,0
16512,7656,143,2015-02-18 00:41:05.229185,280,72,70.0,BENIGN,0
148581,12400,111,2015-02-18 00:41:05.627961,176,158,158.0,BENIGN,0
84155,12899,53,2015-02-18 00:41:05.727912,88,89,89.0,BENIGN,0
158963,55460,53,2015-02-18 00:41:06.427932,88,89,89.0,BENIGN,0
28157,54130,5190,2015-02-18 00:41:06.727972,280,72,70.0,BENIGN,0
57699,40256,6881,2015-02-18 00:41:06.835461,280,72,70.0,BENIGN,0
131285,6103,3995,2015-02-18 00:41:07.071959,280,72,70.0,BENIGN,0
137984,33990,53,2015-02-18 00:41:07.745019,176,89,89.0,BENIGN,0
104317,27137,25740,2015-02-18 00:41:07.833797,280,72,70.0,BENIGN,0
104779,29002,23183,2015-02-18 00:41:07.843768,280,72,70.0,BENIGN,0
70287,24124,21,2015-02-18 00:41:07.929271,280,72,70.0,BENIGN,0
135899,25389,27214,2015-02-18 00:41:08.227987,280,72,70.0,BENIGN,0
174739,53729,5190,2015-02-18 00:41:08.627991,280,72,70.0,BENIGN,0
88602,30749,53,2015-02-18 00:41:08.820000,88,89,89.0,BENIGN,0
125867,49144,54589,2015-02-18 00:41:08.829587,176,164,148.0,BENIGN,0
154951,38969,44005,2015-02-18 00:41:08.928009,280,72,70.0,BENIGN,0
92073,44757,53,2015-02-18 00:41:09.128014,88,89,89.0,BENIGN,0
39556,34835,11515,2015-02-18 00:41:09.327962,280,72,70.0,BENIGN,0
35050,16588,14162,2015-02-18 00:41:09.461041,280,72,70.0,BENIGN,0
80474,64440,16457,2015-02-18 00:41:09.646057,280,72,70.0,BENIGN,0
44704,54797,5190,2015-02-18 00:41:09.828026,280,72,70.0,BENIGN,0
176044,59391,18186,2015-02-18 00:41:09.928024,280,72,70.0,BENIGN,0
174216,51559,56538,2015-02-18 00:41:10.033885,280,72,70.0,BENIGN,0
174637,53316,54547,2015-02-18 00:41:10.045460,280,72,70.0,BENIGN,0
120489,26486,53,2015-02-18 00:41:10.134053,88,89,89.0,BENIGN,0
62289,57954,53,2015-02-18 00:41:10.228032,88,89,89.0,BENIGN,0
22633,32375,22,2015-02-18 00:41:10.427992,280,72,70.0,BENIGN,0
15928,5163,5190,2015-02-18 00:41:10.728014,280,72,70.0,BENIGN,0
91228,41574,22,2015-02-18 00:41:10.828036,280,72,70.0,BENIGN,0
66591,9409,53,2015-02-18 00:41:10.928048,88,89,89.0,BENIGN,0
51844,17439,5190,2015-02-18 00:41:11.427994,280,72,70.0,BENIGN,0
130279,1998,11922,2015-02-18 00:41:11.498565,280,72,70.0,BENIGN,0
52844,21278,63354,2015-02-18 00:41:11.563020,280,72,70.0,BENIGN,0
128160,58662,53,2015-02-18 00:41:11.728050,88,89,89.0,BENIGN,0
105372,31308,53,2015-02-18 00:41:11.928100,88,89,89.0,BENIGN,0
109533,47407,80,2015-02-18 00:41:11.929330,280,72,70.0,BENIGN,0
121446,30646,53,2015-02-18 00:41:12.153110,88,81,81.0,BENIGN,0
127067,54109,143,2015-02-18 00:41:12.154317,280,72,70.0,BENIGN,0
64466,1513,53,2015-02-18 00:41:12.328084,88,89,89.0,BENIGN,0
58561,43457,80,2015-02-18 00:41:12.429363,280,72,70.0,BENIGN,0
109126,45874,5899,2015-02-18 00:41:12.648024,280,72,70.0,BENIGN,0
80314,63818,80,2015-02-18 00:41:12.829392,280,72,70.0,BENIGN,0
83983,12284,111,2015-02-18 00:41:12.928089,176,158,158.0,BENIGN,0
89896,36197,36968,2015-02-18 00:41:13.032901,280,72,70.0,BENIGN,0
51920,17792,21,2015-02-18 00:41:13.129323,280,72,70.0,BENIGN,0
80514,64642,5190,2015-02-18 00:41:13.428094,280,72,70.0,BENIGN,0
153432,32718,36031,2015-02-18 00:41:13.828025,280,72,70.0,BENIGN,0
146214,2571,31796,2015-02-18 00:41:13.860071,280,72,70.0,BENIGN,0
168628,28986,46422,2015-02-18 00:41:13.928099,280,72,70.0,BENIGN,0
47559,1229,80,2015-02-18 00:41:14.029281,280,72,70.0,BENIGN,0
48598,4439,80,2015-02-18 00:41:14.244311,280,72,70.0,BENIGN,0
49154,6679,25,2015-02-18 00:41:14.329265,280,72,70.0,BENIGN,0
74217,39718,38510,2015-02-18 00:41:14.728100,280,72,70.0,BENIGN,0
67132,11544,39322,2015-02-18 00:41:14.746564,280,72,70.0,BENIGN,0
144327,60282,21,2015-02-18 00:41:14.829279,280,72,70.0,BENIGN,0
144089,59365,56538,2015-02-18 00:41:14.897635,280,72,70.0,BENIGN,0
73356,36294,41048,2015-02-18 00:41:14.928060,280,72,70.0,BENIGN,0
134254,18687,80,2015-02-18 00:41:15.029330,280,72,70.0,BENIGN,0
143882,58459,6881,2015-02-18 00:41:15.035414,280,72,70.0,BENIGN,0
114127,65120,53,2015-02-18 00:41:15.337092,88,89,89.0,BENIGN,0
135879,25305,54547,2015-02-18 00:41:15.388093,280,72,70.0,BENIGN,0
104656,28511,27091,2015-02-18 00:41:15.534615,280,72,70.0,BENIGN,0
95463,58229,53,2015-02-18 00:41:15.728050,88,89,89.0,BENIGN,0
48429,3822,53,2015-02-18 00:41:16.128099,88,81,81.0,BENIGN,0
49635,8500,80,2015-02-18 00:41:16.405303,280,72,70.0,BENIGN,0
89999,36515,22,2015-02-18 00:41:16.728092,280,72,70.0,BENIGN,0
102259,19226,53,2015-02-18 00:41:16.928112,88,89,89.0,BENIGN,0
62429,58504,53,2015-02-18 00:41:17.320117,88,89,89.0,BENIGN,0
95147,56982,5190,2015-02-18 00:41:17.528101,280,72,70.0,BENIGN,0
91868,43981,4019,2015-02-18 00:41:18.079148,280,72,70.0,BENIGN,0
67739,13992,111,2015-02-18 00:41:18.528125,176,158,158.0,BENIGN,0
101723,17224,25,2015-02-18 00:41:18.659412,280,72,70.0,BENIGN,0
30880,65383,53,2015-02-18 00:41:18.928281,88,89,89.0,BENIGN,0
29346,58955,80,2015-02-18 00:41:18.929605,280,72,70.0,BENIGN,0
69979,22871,16161,2015-02-18 00:41:19.028126,280,72,70.0,BENIGN,0
117332,13035,38993,2015-02-18 00:41:19.848898,280,72,70.0,BENIGN,0
124781,44573,12834,2015-02-18 00:41:19.929871,176,160,146.0,BENIGN,0
35652,18984,6881,2015-02-18 00:41:20.137108,280,72,70.0,BENIGN,0
34533,14516,6881,2015-02-18 00:41:20.138020,280,72,70.0,BENIGN,0
101110,14891,80,2015-02-18 00:41:20.329274,280,72,70.0,BENIGN,0
18291,14647,80,2015-02-18 00:41:20.519430,280,72,70.0,BENIGN,0
118661,18595,63934,2015-02-18 00:41:20.628128,280,72,70.0,BENIGN,0
161859,1777,53,2015-02-18 00:41:20.728160,88,89,89.0,BENIGN,0
63006,60894,26353,2015-02-18 00:41:21.028150,280,72,70.0,BENIGN,0
39249,33626,80,2015-02-18 00:41:21.429713,280,72,70.0,BENIGN,0
148027,10078,22,2015-02-18 00:41:21.928129,280,72,70.0,BENIGN,0
165590,16517,15600,2015-02-18 00:41:22.328171,280,72,70.0,BENIGN,0
46258,60842,59943,2015-02-18 00:41:22.791165,176,164,148.0,BENIGN,0
95459,58210,53,2015-02-18 00:41:22.928202,88,81,81.0,BENIGN,0
74159,39467,53,2015-02-18 00:41:23.728211,88,81,81.0,BENIGN,0
35302,17554,14132,2015-02-18 00:41:23.845219,280,72,70.0,BENIGN,0
165382,15663,80,2015-02-18 00:41:24.038531,280,72,70.0,BENIGN,0
80263,63643,15544,2015-02-18 00:41:24.144183,280,72,70.0,BENIGN,0
101978,18165,111,2015-02-18 00:41:24.228180,176,158,158.0,BENIGN,0
36065,20703,80,2015-02-18 00:41:24.329560,280,72,70.0,BENIGN,0
114831,2593,53264,2015-02-18 00:41:25.128181,280,72,70.0,BENIGN,0
81994,4767,2801,2015-02-18 00:41:25.289965,280,72,70.0,BENIGN,0
66593,9411,80,2015-02-18 00:41:25.581538,280,72,70.0,BENIGN,0
73906,38452,53,2015-02-18 00:41:25.628235,88,81,81.0,BENIGN,0
14901,1504,35968,2015-02-18 00:41:25.869292,280,72,70.0,BENIGN,0
40065,36815,5190,2015-02-18 00:41:26.028219,280,72,70.0,BENIGN,0
97214,65468,53,2015-02-18 00:41:26.228242,88,89,89.0,BENIGN,0
175176,55551,53,2015-02-18 00:41:26.719259,88,89,89.0,BENIGN,0
159682,58334,53,2015-02-18 00:41:26.728255,88,89,89.0,BENIGN,0
16205,6286,111,2015-02-18 00:41:26.828261,176,158,158.0,BENIGN,0
25621,44534,19971,2015-02-18 00:41:26.829980,176,164,148.0,BENIGN,0
98040,3058,111,2015-02-18 00:41:27.028251,176,158,158.0,BENIGN,0
75315,44019,43372,2015-02-18 00:41:27.228244,280,72,70.0,BENIGN,0
149260,15301,21,2015-02-18 00:41:27.629487,280,72,70.0,BENIGN,0
129646,64936,5190,2015-02-18 00:41:28.028240,280,72,70.0,BENIGN,0
167391,24023,23514,2015-02-18 00:41:28.228255,280,72,70.0,BENIGN,0
167770,25544,61462,2015-02-18 00:41:28.275380,280,72,70.0,BENIGN,0
143167,55588,22,2015-02-18 00:41:28.328254,280,72,70.0,BENIGN,0
141554,49137,5190,2015-02-18 00:41:29.028229,280,72,70.0,BENIGN,0
52589,20340,23183,2015-02-18 00:41:29.189799,280,72,70.0,BENIGN,0
40728,39474,53,2015-02-18 00:41:29.228290,88,89,89.0,BENIGN,0
84537,14520,6881,2015-02-18 00:41:29.333693,280,72,70.0,BENIGN,0
89836,35927,6881,2015-02-18 00:41:29.335453,280,72,70.0,BENIGN,0
96971,64472,6881,2015-02-18 00:41:29.337229,280,72,70.0,BENIGN,0
138348,35566,53,2015-02-18 00:41:29.528280,88,89,89.0,BENIGN,0
176686,61928,53,2015-02-18 00:41:30.040291,88,81,81.0,BENIGN,0
136206,26650,53,2015-02-18 00:41:30.228285,88,89,89.0,BENIGN,0
136642,28547,80,2015-02-18 00:41:30.229481,280,72,70.0,BENIGN,0
120997,28801,53,2015-02-18 00:41:30.328295,88,89,89.0,BENIGN,0
43856,51399,22,2015-02-18 00:41:30.428280,280,72,70.0,BENIGN,0
98140,3424,111,2015-02-18 00:41:30.728299,176,158,158.0,BENIGN,0
49737,8922,143,2015-02-18 00:41:30.929598,280,72,70.0,BENIGN,0
175410,56540,23183,2015-02-18 00:41:30.988864,280,72,70.0,BENIGN,0
49646,8550,22,2015-02-18 00:41:31.028290,280,72,70.0,BENIGN,0
84660,14996,80,2015-02-18 00:41:31.329446,280,72,70.0,BENIGN,0
31714,3401,56538,2015-02-18 00:41:31.405867,280,72,70.0,BENIGN,0
154292,36221,21,2015-02-18 00:41:31.429593,280,72,70.0,BENIGN,0
63981,64706,80,2015-02-18 00:41:31.629618,280,72,70.0,BENIGN,0
104970,29720,61333,2015-02-18 00:41:32.130109,176,160,146.0,BENIGN,0
88258,29407,30685,2015-02-18 00:41:32.228326,280,72,70.0,BENIGN,0
145718,1262,33643,2015-02-18 00:41:32.528334,280,72,70.0,BENIGN,0
65380,4631,53,2015-02-18 00:41:32.628346,88,89,89.0,BENIGN,0
25398,43735,5190,2015-02-18 00:41:32.728326,280,72,70.0,BENIGN,0
50723,12981,111,2015-02-18 00:41:32.828292,176,158,158.0,BENIGN,0
34312,13613,53,2015-02-18 00:41:33.128360,88,82,82.0,BENIGN,0
46951,63598,6881,2015-02-18 00:41:33.133712,280,72,70.0,BENIGN,0
35747,19348,6881,2015-02-18 00:41:33.135449,280,72,70.0,BENIGN,0
36188,21200,6881,2015-02-18 00:41:33.137238,280,72,70.0,BENIGN,0
166307,19651,21,2015-02-18 00:41:33.434704,280,72,70.0,BENIGN,0
166489,20444,56538,2015-02-18 00:41:33.545897,280,72,70.0,BENIGN,0
30014,61704,22,2015-02-18 00:41:33.728339,280,72,70.0,BENIGN,0
142020,51045,53,2015-02-18 00:41:33.928367,88,89,89.0,BENIGN,0
43586,50347,22,2015-02-18 00:41:34.028357,280,72,70.0,BENIGN,0
130778,4012,46230,2015-02-18 00:41:34.444123,280,72,70.0,BENIGN,0
80024,62708,111,2015-02-18 00:41:35.228322,176,158,158.0,BENIGN,0
138583,36599,15234,2015-02-18 00:41:35.301517,280,72,70.0,BENIGN,0
163071,6451,24389,2015-02-18 00:41:36.330105,176,160,146.0,BENIGN,0
163319,7487,6254,2015-02-18 00:41:36.333167,280,72,70.0,BENIGN,0
99459,8592,42203,2015-02-18 00:41:36.468671,280,72,70.0,BENIGN,0
67512,13035,38694,2015-02-18 00:41:36.768146,280,72,70.0,BENIGN,0
144016,59017,12860,2015-02-18 00:41:36.830145,176,160,146.0,BENIGN,0
138143,34722,62147,2015-02-18 00:41:36.928394,280,72,70.0,BENIGN,0
138546,36458,34270,2015-02-18 00:41:36.944387,280,72,70.0,BENIGN,0
103691,24761,53,2015-02-18 00:41:37.428420,88,81,81.0,BENIGN,0
111731,56122,143,2015-02-18 00:41:37.429648,280,72,70.0,BENIGN,0
163231,7068,25506,2015-02-18 00:41:37.830133,176,160,146.0,BENIGN,0
162214,2886,80,2015-02-18 00:41:37.929720,280,72,70.0,BENIGN,0
130627,3424,8296,2015-02-18 00:41:38.028410,280,72,70.0,BENIGN,0
93326,49708,53,2015-02-18 00:41:38.128422,88,89,89.0,BENIGN,0
132589,11450,25,2015-02-18 00:41:38.329795,280,72,70.0,BENIGN,0
99561,8986,48918,2015-02-18 00:41:38.428414,280,72,70.0,BENIGN,0
170179,35314,40251,2015-02-18 00:41:38.532942,280,72,70.0,BENIGN,0
132885,12805,53,2015-02-18 00:41:38.628431,88,89,89.0,BENIGN,0
96561,62788,53,2015-02-18 00:41:38.928449,88,89,89.0,BENIGN,0
96987,64529,25,2015-02-18 00:41:38.929774,280,72,70.0,BENIGN,0
169298,31715,56458,2015-02-18 00:41:39.628432,280,72,70.0,BENIGN,0
64810,2353,5190,2015-02-18 00:41:39.828431,280,72,70.0,BENIGN,0
100042,10864,39168,2015-02-18 00:41:40.069920,280,72,70.0,BENIGN,0
131880,8513,5190,2015-02-18 00:41:40.128405,280,72,70.0,BENIGN,0
34293,13516,25,2015-02-18 00:41:40.329753,280,72,70.0,BENIGN,0
100501,12552,5190,2015-02-18 00:41:40.428428,280,72,70.0,BENIGN,0
62671,59427,6881,2015-02-18 00:41:40.635080,280,72,70.0,BENIGN,0
53129,22487,6881,2015-02-18 00:41:40.635904,280,72,70.0,BENIGN,0
87570,26776,24716,2015-02-18 00:41:41.269552,280,72,70.0,BENIGN,0
111918,56863,5190,2015-02-18 00:41:41.328448,280,78,72.5,BENIGN,0
60829,52358,53,2015-02-18 00:41:41.530478,88,81,81.0,BENIGN,0
26895,49427,53,2015-02-18 00:41:41.728479,88,81,81.0,BENIGN,0
147313,7161,11750,2015-02-18 00:41:41.928462,280,72,70.0,BENIGN,0
156348,44666,42555,2015-02-18 00:41:41.991595,280,72,70.0,BENIGN,0
66825,10332,8648,2015-02-18 00:41:42.030134,176,160,146.0,BENIGN,0
74608,41311,10158,2015-02-18 00:41:42.032992,280,72,70.0,BENIGN,0
50305,11249,11454,2015-02-18 00:41:42.128486,280,72,70.0,BENIGN,0
19240,18619,143,2015-02-18 00:41:42.433717,280,72,70.0,BENIGN,0
105594,32180,29977,2015-02-18 00:41:43.386633,280,72,70.0,BENIGN,0
114326,1276,5190,2015-02-18 00:41:43.428479,280,72,70.0,BENIGN,0
115264,4433,80,2015-02-18 00:41:43.529689,280,72,70.0,BENIGN,0
173494,48595,52854,2015-02-18 00:41:43.628484,280,72,70.0,BENIGN,0
18874,17181,22,2015-02-18 00:41:44.328491,280,72,70.0,BENIGN,0
120192,25193,53,2015-02-18 00:41:44.728523,88,81,81.0,BENIGN,0
32132,5067,49912,2015-02-18 00:41:45.333185,280,72,70.0,BENIGN,0
8234,8590,80,2015-02-18 00:41:45.869242,256,64,64.0,BENIGN,0
149256,15292,13212,2015-02-18 00:41:46.024623,280,72,70.0,BENIGN,0
36240,21440,22,2015-02-18 00:41:46.328529,280,72,70.0,BENIGN,0
134939,21500,53,2015-02-18 00:41:46.428538,88,89,89.0,BENIGN,0
37246,25637,5190,2015-02-18 00:41:46.628535,280,72,70.0,BENIGN,0
64553,1690,111,2015-02-18 00:41:46.828570,176,158,158.0,BENIGN,0
115072,3643,53,2015-02-18 00:41:47.228500,88,89,89.0,BENIGN,0
25495,44025,5412,2015-02-18 00:41:47.328541,280,72,70.0,BENIGN,0
83813,11575,5190,2015-02-18 00:41:47.628548,280,72,70.0,BENIGN,0
40254,37597,11922,2015-02-18 00:41:47.740832,280,72,70.0,BENIGN,0
167771,25551,6577,2015-02-18 00:41:47.999084,280,72,70.0,BENIGN,0
80954,1414,62982,2015-02-18 00:41:48.030219,176,160,146.0,BENIGN,0
15033,1751,111,2015-02-18 00:41:48.128632,176,158,158.0,BENIGN,0
159822,58922,22,2015-02-18 00:41:48.328547,280,72,70.0,BENIGN,0
93949,52190,50558,2015-02-18 00:41:48.728556,280,72,70.0,BENIGN,0
89001,32431,30263,2015-02-18 00:41:48.744563,280,72,70.0,BENIGN,0
48759,5037,53755,2015-02-18 00:41:48.828734,280,72,70.0,BENIGN,0
27065,50094,53,2015-02-18 00:41:49.028611,88,89,89.0,BENIGN,0
33615,10728,80,2015-02-18 00:41:49.329973,280,72,70.0,BENIGN,0
74590,41202,53,2015-02-18 00:41:49.428633,88,81,81.0,BENIGN,0
117502,13831,21,2015-02-18 00:41:49.639837,280,72,70.0,BENIGN,0
177195,63905,21,2015-02-18 00:41:49.750933,280,72,70.0,BENIGN,0
144198,59766,5190,2015-02-18 00:41:49.828618,280,72,70.0,BENIGN,0
